uid,jobid,skill_match,experience_gap,location_match,education_match,job_type_match,mode_match,label,snapshot_at
4158,232316,70.1,4.25,0,0,1,1,0.5303,2025-08-10 13:54:56
7937,182176,32.23,0.36,0,0,1,1,0.5151,2025-02-27 13:54:56
8134,311728,82.49,1.42,0,0,1,1,0.6568,2025-03-13 13:54:56
3423,974626,20.85,0.17,0,1,0,1,0.4284,2025-03-21 13:54:56
5226,435282,66.96,1.0,1,1,1,1,0.7813,2025-08-03 13:54:56
2426,506952,52.09,3.1,1,1,1,1,0.7773,2025-03-31 13:54:56
7511,678871,49.1,1.99,1,1,1,1,0.7284,2025-05-29 13:54:56
5526,644933,49.52,0.68,0,0,0,1,0.4816,2025-04-25 13:54:56
1203,924759,88.03,1.76,1,1,1,1,0.9022,2025-02-22 13:54:56
9562,919657,46.24,0.56,1,1,1,0,0.6627,2025-05-05 13:54:56
2844,534575,26.04,6.73,1,0,0,1,0.3688,2025-07-13 13:54:56
3429,694117,63.62,9.05,0,0,1,1,0.4025,2025-03-23 13:54:56
2642,210767,22.66,4.8,1,1,1,0,0.56,2025-03-29 13:54:56
2655,923915,61.37,1.28,1,0,0,1,0.5981,2025-06-08 13:54:56
9776,460573,10.55,6.56,1,1,1,1,0.5014,2025-05-07 13:54:56
5328,501651,56.55,0.87,1,0,1,0,0.6111,2025-03-06 13:54:56
8956,699810,72.81,0.44,1,0,1,0,0.7345,2025-03-18 13:54:56
8751,139286,70.0,2.85,1,1,1,0,0.7776,2025-07-07 13:54:56
5513,522549,29.98,2.23,0,0,0,0,0.1758,2025-07-15 13:54:56
7582,140667,66.61,4.46,1,1,1,0,0.7859,2025-05-11 13:54:56
6432,824057,64.61,2.1,1,0,0,0,0.5279,2025-06-21 13:54:56
1808,881976,37.59,1.7,0,0,0,1,0.4044,2025-04-21 13:54:56
5401,490533,67.6,5.98,1,1,1,1,0.7378,2025-08-15 13:54:56
6536,957092,49.04,2.48,1,0,1,1,0.6431,2025-06-04 13:54:56
6095,393965,67.13,1.2,1,1,1,1,0.8232,2025-04-17 13:54:56
2610,339031,25.4,0.84,1,1,0,0,0.4912,2025-07-17 13:54:56
5924,879851,42.65,7.34,0,1,1,1,0.5169,2025-04-29 13:54:56
6258,382508,40.02,11.41,1,1,0,1,0.5554,2025-05-06 13:54:56
2463,297065,31.93,2.13,0,1,1,1,0.5545,2025-04-29 13:54:56
4464,963995,76.45,7.51,1,1,1,1,0.7566,2025-05-08 13:54:56
8938,896387,40.13,3.23,0,1,0,1,0.4385,2025-04-10 13:54:56
7127,960900,78.22,3.79,1,0,1,0,0.7018,2025-08-06 13:54:56
9443,929938,23.29,2.19,1,1,1,1,0.6067,2025-07-11 13:54:56
2076,426237,88.1,1.9,1,1,1,1,0.932,2025-04-13 13:54:56
7610,242240,48.91,1.6,0,1,1,1,0.7282,2025-04-08 13:54:56
1475,282177,49.96,4.35,1,1,0,1,0.6061,2025-07-02 13:54:56
4289,977634,39.72,2.37,1,1,0,0,0.5664,2025-08-06 13:54:56
5088,134678,24.86,3.98,1,1,1,0,0.6525,2025-04-26 13:54:56
1829,477881,97.36,2.08,1,1,0,1,0.8313,2025-02-21 13:54:56
4263,387287,28.99,0.93,1,1,1,1,0.6334,2025-05-18 13:54:56
8606,629664,21.89,5.32,1,1,1,1,0.6198,2025-05-11 13:54:56
3030,814264,42.54,2.77,0,0,1,1,0.4898,2025-08-13 13:54:56
4964,490560,80.51,1.86,1,1,0,1,0.7347,2025-04-17 13:54:56
8309,286210,70.36,3.72,0,1,1,0,0.6042,2025-04-21 13:54:56
6731,460972,18.83,5.32,1,1,1,1,0.5673,2025-07-10 13:54:56
5238,885343,52.1,1.22,1,1,1,1,0.891,2025-02-25 13:54:56
2481,398917,53.08,1.3,1,0,1,1,0.7269,2025-08-13 13:54:56
7334,152063,75.13,4.36,1,1,0,1,0.7506,2025-07-10 13:54:56
4512,998747,65.13,3.46,1,1,0,1,0.6001,2025-06-25 13:54:56
4689,810615,27.98,0.46,1,1,1,0,0.6219,2025-06-29 13:54:56
5409,783239,70.88,5.43,1,0,1,1,0.6754,2025-05-08 13:54:56
9410,121027,87.77,0.6,1,0,1,1,0.8327,2025-02-27 13:54:56
1146,597127,46.83,1.54,1,1,0,0,0.5829,2025-07-18 13:54:56
3838,730344,72.47,4.68,1,1,1,1,0.7401,2025-08-18 13:54:56
4667,364651,15.84,4.43,0,0,1,0,0.2046,2025-03-18 13:54:56
6005,847363,68.15,6.62,1,1,1,0,0.7167,2025-03-09 13:54:56
5512,544394,57.68,1.0,1,1,1,1,0.7432,2025-05-16 13:54:56
6714,581295,55.15,7.77,0,0,1,1,0.3789,2025-06-17 13:54:56
4576,589369,17.19,0.99,1,1,1,1,0.6611,2025-06-04 13:54:56
9531,964353,47.03,2.96,1,1,1,1,0.7258,2025-03-14 13:54:56
7507,712880,93.61,4.95,1,1,1,0,0.7145,2025-07-25 13:54:56
1121,636362,76.6,3.01,1,0,1,1,0.6559,2025-03-04 13:54:56
7132,688731,87.57,0.19,1,0,1,1,0.8246,2025-03-08 13:54:56
5632,412975,7.27,4.03,1,0,0,0,0.4371,2025-02-26 13:54:56
2772,605140,67.48,1.66,0,1,1,0,0.6543,2025-08-04 13:54:56
6510,389914,56.48,0.94,1,1,0,1,0.5782,2025-03-10 13:54:56
6328,390335,65.01,0.34,1,1,1,1,0.8219,2025-06-15 13:54:56
5896,297510,53.88,2.78,1,0,1,0,0.6295,2025-07-13 13:54:56
9476,902659,80.93,4.46,1,1,1,1,0.7581,2025-06-20 13:54:56
1931,944555,25.38,5.77,1,0,1,0,0.4883,2025-03-20 13:54:56
7621,792617,74.96,3.29,1,1,1,0,0.7961,2025-05-31 13:54:56
3293,856321,55.49,4.07,0,0,1,0,0.3966,2025-08-14 13:54:56
9149,409964,20.51,0.02,1,0,0,0,0.3587,2025-06-15 13:54:56
7858,524253,71.7,0.92,1,1,1,1,0.8506,2025-05-13 13:54:56
1579,711345,28.36,0.16,0,0,1,0,0.4498,2025-03-27 13:54:56
4112,459837,82.45,1.43,1,0,0,1,0.8034,2025-06-25 13:54:56
9760,769321,27.46,5.69,1,1,0,0,0.4729,2025-04-21 13:54:56
6874,631959,27.89,5.06,1,0,1,1,0.4377,2025-06-05 13:54:56
3786,981474,40.12,0.43,1,1,1,0,0.7806,2025-03-05 13:54:56
3968,408055,39.61,9.0,0,1,0,0,0.225,2025-07-27 13:54:56
8714,234160,45.66,3.75,1,1,1,0,0.6967,2025-06-15 13:54:56
4000,812731,54.96,0.48,1,1,0,1,0.6828,2025-05-27 13:54:56
2464,333050,54.01,3.7,1,1,1,1,0.8347,2025-05-22 13:54:56
4660,880361,55.52,6.12,1,1,1,0,0.6258,2025-06-03 13:54:56
7890,926373,79.79,7.18,1,1,0,1,0.6417,2025-05-28 13:54:56
7090,373217,81.19,3.05,0,0,0,1,0.5546,2025-03-24 13:54:56
5818,586289,64.74,10.54,1,1,1,0,0.5787,2025-07-21 13:54:56
8710,156285,76.58,3.55,1,0,1,1,0.6118,2025-03-11 13:54:56
2167,595159,12.82,3.81,1,0,0,0,0.3249,2025-07-02 13:54:56
9200,225637,63.48,2.16,0,0,1,0,0.5115,2025-02-27 13:54:56
7254,655576,40.9,4.88,1,0,1,0,0.5287,2025-06-05 13:54:56
7769,156689,8.5,2.26,1,1,0,1,0.4706,2025-07-13 13:54:56
3251,310027,47.8,0.75,1,0,1,0,0.7783,2025-05-25 13:54:56
7705,697063,42.58,0.73,1,0,0,1,0.5674,2025-04-25 13:54:56
3347,431753,41.28,1.2,1,0,1,1,0.7631,2025-07-05 13:54:56
2325,611266,47.62,0.51,1,1,1,1,0.7062,2025-05-27 13:54:56
3898,428639,30.29,4.74,1,1,1,1,0.5603,2025-03-11 13:54:56
1951,104943,32.41,2.89,1,0,1,0,0.4466,2025-04-27 13:54:56
5482,319554,37.83,5.67,1,1,1,1,0.7097,2025-07-08 13:54:56
3596,613359,79.06,2.31,1,1,1,1,0.8784,2025-07-29 13:54:56
3121,744329,56.7,4.62,1,0,1,1,0.6473,2025-05-01 13:54:56
8036,522989,66.59,6.38,1,1,1,0,0.6103,2025-05-03 13:54:56
8822,501937,38.81,8.07,1,1,1,1,0.6128,2025-08-19 13:54:56
1619,659712,62.37,5.97,1,0,1,0,0.6364,2025-06-30 13:54:56
7113,114761,43.85,2.91,0,0,1,0,0.3449,2025-05-30 13:54:56
9701,299835,39.8,1.3,1,1,1,0,0.687,2025-08-16 13:54:56
1068,757129,61.26,4.14,1,1,1,1,0.7985,2025-06-18 13:54:56
4708,827214,62.01,2.97,1,1,1,0,0.742,2025-05-24 13:54:56
6114,235194,26.23,1.05,1,1,1,0,0.5522,2025-07-25 13:54:56
7285,627787,81.37,9.5,0,1,0,0,0.4557,2025-03-23 13:54:56
6016,275134,71.0,4.58,1,1,1,0,0.8064,2025-08-04 13:54:56
1750,412688,25.3,5.51,0,0,1,1,0.4043,2025-06-07 13:54:56
8470,863188,43.26,0.82,1,0,1,1,0.6479,2025-04-09 13:54:56
9588,454246,61.69,0.42,1,1,1,1,0.8617,2025-05-01 13:54:56
3193,459382,55.2,2.02,0,0,0,1,0.4799,2025-04-17 13:54:56
6886,886554,51.0,1.46,0,0,1,1,0.4123,2025-07-03 13:54:56
3702,951453,58.68,3.15,1,1,0,0,0.625,2025-05-09 13:54:56
1314,339514,62.47,4.08,1,0,1,1,0.7148,2025-06-24 13:54:56
3150,321450,76.44,3.86,0,1,0,1,0.5276,2025-08-15 13:54:56
9268,277194,21.66,0.65,1,1,0,1,0.5247,2025-07-20 13:54:56
7007,845653,29.76,8.66,1,0,1,1,0.4688,2025-03-07 13:54:56
1613,493418,31.55,3.62,1,1,1,1,0.6011,2025-03-10 13:54:56
5191,908714,26.9,0.63,1,1,1,0,0.6312,2025-04-06 13:54:56
1797,722775,42.17,3.54,1,0,1,1,0.6181,2025-08-08 13:54:56
2772,785316,73.17,2.69,1,1,0,1,0.7559,2025-08-15 13:54:56
1791,823256,69.34,0.87,1,0,0,0,0.614,2025-07-22 13:54:56
7829,565898,31.57,1.33,0,1,1,0,0.5099,2025-05-15 13:54:56
3025,673868,33.56,4.42,1,1,1,0,0.6185,2025-06-17 13:54:56
8773,835963,14.53,3.55,1,1,0,1,0.4972,2025-07-12 13:54:56
4367,828962,66.53,4.2,0,1,1,0,0.584,2025-02-26 13:54:56
1153,415744,22.16,3.34,1,0,0,1,0.4351,2025-05-05 13:54:56
2655,794664,53.46,4.65,1,1,1,1,0.7883,2025-04-09 13:54:56
5424,753051,55.0,2.95,0,1,1,1,0.5353,2025-03-18 13:54:56
3248,539171,60.12,0.33,1,0,1,1,0.7693,2025-07-25 13:54:56
9382,853682,67.38,7.63,1,1,1,0,0.7274,2025-03-15 13:54:56
2929,396440,35.36,0.57,1,1,1,0,0.7356,2025-07-22 13:54:56
2742,621918,68.19,0.93,1,0,0,0,0.6423,2025-07-01 13:54:56
4273,915750,22.58,2.65,1,0,0,0,0.3958,2025-06-14 13:54:56
9572,311470,76.6,1.62,0,1,0,1,0.5696,2025-05-21 13:54:56
7714,409699,67.13,2.67,1,1,1,1,0.7687,2025-07-10 13:54:56
1646,674766,30.45,0.26,0,1,1,1,0.6424,2025-04-15 13:54:56
4403,821635,60.71,6.6,1,0,1,1,0.6265,2025-04-19 13:54:56
6417,345897,51.79,1.13,1,1,0,1,0.6168,2025-08-20 13:54:56
1209,804259,41.66,3.59,1,0,1,1,0.5338,2025-07-29 13:54:56
2810,975805,47.69,0.6,1,0,1,1,0.749,2025-03-27 13:54:56
9096,256390,77.02,4.19,0,1,1,1,0.6932,2025-07-28 13:54:56
9384,178694,52.25,6.35,1,1,1,0,0.6082,2025-07-26 13:54:56
5193,775637,30.13,3.92,1,1,1,1,0.6263,2025-06-22 13:54:56
8484,410402,63.01,3.88,0,0,1,1,0.4986,2025-06-14 13:54:56
8607,152513,27.36,9.92,1,1,1,0,0.4595,2025-07-26 13:54:56
3863,141361,41.27,2.59,1,0,1,1,0.6317,2025-06-07 13:54:56
6902,940535,47.19,8.41,1,1,1,0,0.5362,2025-02-28 13:54:56
6124,546689,46.87,0.44,0,0,1,1,0.4542,2025-07-22 13:54:56
2557,992597,15.49,1.03,0,0,0,1,0.3228,2025-08-09 13:54:56
1159,993386,74.19,5.34,0,1,1,1,0.681,2025-07-16 13:54:56
3794,444626,14.46,4.19,1,1,1,1,0.5936,2025-05-21 13:54:56
8172,752012,57.11,4.97,1,1,1,0,0.6292,2025-06-13 13:54:56
2523,490723,64.74,1.23,0,0,1,1,0.6241,2025-05-25 13:54:56
3997,219362,6.83,2.34,0,1,1,1,0.3044,2025-05-10 13:54:56
7558,578716,28.48,2.2,1,1,0,0,0.4189,2025-06-12 13:54:56
7320,823416,71.6,2.78,1,1,1,0,0.7288,2025-04-20 13:54:56
7910,780365,56.79,3.02,1,1,0,1,0.7294,2025-07-09 13:54:56
2853,238949,91.2,0.91,0,0,1,1,0.7106,2025-02-23 13:54:56
1961,985365,42.88,3.87,1,1,1,1,0.5555,2025-07-11 13:54:56
2700,536237,68.05,2.39,0,1,0,1,0.5774,2025-03-22 13:54:56
8909,941236,73.87,1.7,1,0,1,1,0.7988,2025-03-28 13:54:56
8179,290066,22.78,6.42,1,0,1,1,0.5743,2025-03-17 13:54:56
7222,917013,37.19,2.29,1,0,1,1,0.618,2025-05-21 13:54:56
1473,817713,52.39,2.41,1,1,1,0,0.7845,2025-07-18 13:54:56
8915,611834,82.48,0.47,1,1,1,1,0.8999,2025-07-23 13:54:56
7739,562095,30.27,4.66,1,1,1,1,0.6425,2025-08-09 13:54:56
2038,374321,27.54,2.89,1,0,0,1,0.4403,2025-03-06 13:54:56
6149,112961,42.85,6.65,0,1,0,0,0.2712,2025-02-21 13:54:56
9599,904813,45.97,3.89,1,1,0,1,0.6344,2025-03-26 13:54:56
4670,802383,53.51,1.96,0,0,1,1,0.4201,2025-05-26 13:54:56
9505,648514,15.6,2.78,1,1,1,1,0.5869,2025-02-25 13:54:56
2561,553874,32.92,2.44,1,1,1,1,0.7671,2025-03-04 13:54:56
5073,605340,71.46,0.24,1,1,0,1,0.7662,2025-05-24 13:54:56
7306,255876,43.63,4.34,0,1,0,1,0.3929,2025-03-31 13:54:56
1895,112211,58.04,3.55,1,1,1,0,0.762,2025-03-09 13:54:56
3572,630127,39.18,7.99,0,1,1,1,0.484,2025-04-22 13:54:56
9124,273439,59.21,2.74,1,1,1,0,0.7582,2025-08-01 13:54:56
9056,436209,41.76,0.57,1,1,1,1,0.7422,2025-06-20 13:54:56
6422,391669,25.65,2.29,0,1,0,0,0.3885,2025-08-08 13:54:56
9306,333525,75.6,1.49,1,0,1,1,0.7255,2025-04-02 13:54:56
7204,522867,34.71,2.82,0,1,1,1,0.4719,2025-06-21 13:54:56
2292,581396,72.72,8.21,1,0,1,1,0.6059,2025-04-29 13:54:56
8342,192296,71.94,0.24,0,1,1,0,0.7433,2025-04-15 13:54:56
8325,431415,17.27,4.01,1,0,1,0,0.4131,2025-07-21 13:54:56
9149,881440,58.29,4.11,0,1,1,1,0.5869,2025-03-06 13:54:56
1292,207630,59.31,2.36,0,0,1,0,0.5165,2025-05-09 13:54:56
7756,137573,22.73,0.32,0,1,1,0,0.4125,2025-03-31 13:54:56
9997,100178,67.32,0.25,0,0,1,1,0.6103,2025-07-28 13:54:56
5991,633031,35.49,4.18,0,1,1,0,0.4116,2025-03-30 13:54:56
4390,786394,40.0,1.31,0,0,1,1,0.554,2025-03-02 13:54:56
8475,457412,44.57,3.19,0,1,1,1,0.5886,2025-05-19 13:54:56
1890,956256,75.25,9.33,1,1,1,1,0.7482,2025-06-24 13:54:56
8446,448099,67.66,1.09,0,0,1,1,0.5723,2025-03-30 13:54:56
8752,851471,38.23,7.31,0,1,1,0,0.4026,2025-03-05 13:54:56
6953,850690,69.17,1.59,1,1,1,1,0.8623,2025-04-27 13:54:56
2869,202171,44.83,0.1,1,1,1,0,0.7673,2025-03-05 13:54:56
4634,102304,32.55,2.37,1,1,1,0,0.6354,2025-05-25 13:54:56
6819,970197,49.27,1.76,1,0,1,0,0.6166,2025-03-11 13:54:56
5784,674296,41.24,0.75,0,0,1,1,0.6344,2025-04-09 13:54:56
7126,836202,53.42,4.06,1,1,1,1,0.802,2025-07-24 13:54:56
1751,272130,52.5,0.11,1,1,1,1,0.7702,2025-04-16 13:54:56
3302,961761,45.27,3.91,1,0,1,0,0.5516,2025-05-08 13:54:56
2753,366642,25.17,3.06,1,1,0,0,0.4612,2025-03-17 13:54:56
4210,296654,81.51,3.04,0,1,1,1,0.7381,2025-07-21 13:54:56
7438,326062,37.73,7.63,1,1,0,0,0.5342,2025-04-25 13:54:56
4123,851607,42.33,5.27,1,1,1,1,0.6965,2025-05-26 13:54:56
2766,893929,46.96,1.89,0,1,1,1,0.5602,2025-05-06 13:54:56
1762,764001,44.84,2.7,0,1,1,1,0.5791,2025-03-01 13:54:56
3019,909653,29.75,1.71,1,1,1,1,0.7225,2025-04-27 13:54:56
8494,790442,15.62,1.53,1,1,1,1,0.6764,2025-03-23 13:54:56
9261,241177,51.94,1.36,1,0,1,1,0.5884,2025-04-15 13:54:56
1072,656128,7.13,4.03,1,1,1,1,0.5647,2025-08-08 13:54:56
8092,979563,65.02,1.31,1,1,1,1,0.7253,2025-03-24 13:54:56
8913,633026,47.34,1.66,1,0,1,1,0.6295,2025-07-06 13:54:56
3846,865980,48.0,0.23,0,0,1,0,0.4492,2025-07-19 13:54:56
2697,506225,26.46,2.54,1,0,0,1,0.4665,2025-03-05 13:54:56
6274,628598,47.47,6.66,0,1,1,1,0.5046,2025-05-14 13:54:56
7860,738577,73.86,5.35,1,1,1,0,0.7236,2025-02-24 13:54:56
5068,386887,79.48,5.76,1,1,1,1,0.865,2025-05-11 13:54:56
6618,408464,84.9,1.76,1,1,0,0,0.7882,2025-04-27 13:54:56
3186,244893,58.72,4.34,1,1,1,0,0.7495,2025-05-07 13:54:56
9394,413434,42.08,1.82,1,1,0,0,0.5483,2025-02-22 13:54:56
9976,429160,14.61,0.87,0,1,1,1,0.5294,2025-04-01 13:54:56
4561,310648,64.18,5.06,1,0,1,1,0.6752,2025-06-28 13:54:56
5761,819965,86.42,0.75,1,1,1,1,0.8839,2025-05-24 13:54:56
3174,844905,67.84,3.24,1,1,1,1,0.7733,2025-03-07 13:54:56
3914,628371,56.28,5.91,1,0,0,0,0.4989,2025-04-04 13:54:56
6282,844859,8.5,1.32,1,0,0,0,0.3674,2025-07-22 13:54:56
6772,689594,48.74,0.08,1,1,1,0,0.7473,2025-04-20 13:54:56
7840,806996,58.7,8.9,1,0,1,1,0.5912,2025-04-06 13:54:56
5685,988460,74.23,0.33,1,1,1,0,0.898,2025-05-04 13:54:56
1210,648123,51.78,2.95,1,0,1,1,0.6242,2025-07-24 13:54:56
1415,499372,45.11,0.58,0,0,1,1,0.5217,2025-07-14 13:54:56
1870,802813,96.3,1.96,1,1,0,1,0.8221,2025-08-06 13:54:56
4276,379948,52.08,4.77,1,1,0,0,0.6169,2025-07-10 13:54:56
5696,816587,79.61,3.36,1,1,0,1,0.8622,2025-06-17 13:54:56
3400,980156,54.57,4.53,1,1,1,1,0.6821,2025-08-05 13:54:56
5836,313911,28.09,0.73,1,0,0,0,0.3758,2025-04-04 13:54:56
1530,476106,84.84,0.98,1,0,1,1,0.8649,2025-04-27 13:54:56
2680,746037,66.51,6.06,1,0,0,1,0.432,2025-03-01 13:54:56
4676,878477,67.14,2.55,1,0,1,0,0.6174,2025-03-08 13:54:56
7372,349137,79.75,1.29,0,1,1,1,0.7125,2025-04-12 13:54:56
5713,826597,33.06,2.13,1,1,1,1,0.6857,2025-03-03 13:54:56
1770,500119,68.95,2.92,1,0,1,1,0.6456,2025-05-13 13:54:56
7826,926395,9.28,2.34,1,1,0,1,0.5307,2025-02-26 13:54:56
6123,678945,42.48,3.23,1,0,1,1,0.5774,2025-08-07 13:54:56
1213,879795,37.98,7.49,1,1,0,1,0.5166,2025-06-17 13:54:56
4328,750707,89.52,0.52,1,1,1,1,0.9999,2025-04-29 13:54:56
4696,764576,57.85,8.16,1,1,1,1,0.6012,2025-02-21 13:54:56
7026,891788,51.92,7.04,0,1,1,1,0.5364,2025-03-23 13:54:56
9956,874321,45.99,7.11,1,1,1,0,0.6497,2025-03-19 13:54:56
4219,913849,9.47,5.91,1,0,1,0,0.3463,2025-07-02 13:54:56
5820,570617,66.48,8.63,0,0,1,0,0.4045,2025-07-06 13:54:56
2221,296060,25.07,5.59,1,1,1,1,0.5425,2025-07-07 13:54:56
9419,225152,86.98,7.25,1,1,0,1,0.8085,2025-05-16 13:54:56
1666,549324,54.7,1.63,0,1,1,1,0.5922,2025-06-10 13:54:56
5330,236385,22.07,3.75,0,1,1,1,0.4295,2025-07-10 13:54:56
5179,105920,58.93,0.42,1,1,1,0,0.8061,2025-05-28 13:54:56
8641,844164,53.13,3.33,0,0,1,0,0.4536,2025-07-12 13:54:56
1655,261170,92.84,5.79,1,0,1,1,0.6833,2025-05-30 13:54:56
1834,911243,7.18,5.12,1,0,1,1,0.4257,2025-03-13 13:54:56
5935,614380,41.25,1.64,1,1,1,1,0.6822,2025-03-27 13:54:56
6867,176422,72.95,9.41,1,1,1,1,0.7593,2025-05-31 13:54:56
9609,330647,41.02,2.44,1,0,1,1,0.6495,2025-07-04 13:54:56
9530,171489,52.99,4.4,1,0,1,1,0.5714,2025-04-13 13:54:56
3612,536136,32.59,2.06,1,1,1,1,0.6628,2025-04-03 13:54:56
9799,523014,73.55,3.17,0,1,0,1,0.6171,2025-07-28 13:54:56
6725,331943,8.29,8.46,1,1,1,0,0.3761,2025-06-27 13:54:56
6438,447149,51.52,0.6,1,0,1,1,0.7588,2025-05-20 13:54:56
5810,329057,42.99,1.25,0,0,1,1,0.4907,2025-03-15 13:54:56
9692,597924,34.91,3.04,1,1,1,1,0.6825,2025-03-30 13:54:56
1145,220295,3.34,0.52,1,0,0,1,0.3691,2025-03-02 13:54:56
6669,567316,15.19,5.38,0,1,1,1,0.4304,2025-06-20 13:54:56
4995,141815,56.45,3.95,1,1,1,0,0.6572,2025-02-27 13:54:56
6259,499899,52.7,3.93,0,0,1,1,0.4355,2025-07-22 13:54:56
7323,369055,57.83,3.17,1,1,1,0,0.8041,2025-04-04 13:54:56
5634,125906,41.49,2.64,1,0,1,1,0.6355,2025-04-10 13:54:56
7144,639293,71.6,2.21,0,0,0,0,0.4204,2025-04-12 13:54:56
8301,610452,7.87,7.11,1,1,1,1,0.4011,2025-08-09 13:54:56
5857,783177,39.78,2.77,1,1,0,1,0.7015,2025-07-02 13:54:56
6249,638858,54.05,6.32,1,1,0,0,0.4314,2025-07-30 13:54:56
2573,275527,44.53,2.89,1,0,0,1,0.4916,2025-04-05 13:54:56
9737,107687,38.37,0.12,1,1,0,1,0.7387,2025-03-13 13:54:56
2073,321021,17.92,4.88,1,1,0,0,0.4153,2025-03-02 13:54:56
4493,818700,86.63,2.32,1,1,1,1,0.8496,2025-05-04 13:54:56
2703,315566,55.0,2.48,1,1,1,1,0.7749,2025-04-05 13:54:56
8131,777969,21.65,3.12,1,0,1,0,0.4741,2025-08-02 13:54:56
3520,124907,63.54,2.75,1,1,1,1,0.7827,2025-04-25 13:54:56
6435,139727,75.93,2.33,1,0,1,1,0.732,2025-07-29 13:54:56
2201,156905,56.07,2.55,1,0,1,1,0.8081,2025-07-06 13:54:56
5128,685194,63.0,5.67,1,0,1,0,0.572,2025-08-02 13:54:56
4730,371213,29.98,1.8,1,0,1,1,0.7252,2025-05-08 13:54:56
7358,573040,70.11,3.14,0,0,1,1,0.5797,2025-03-12 13:54:56
7627,554060,34.17,2.69,1,0,0,0,0.4802,2025-06-01 13:54:56
1277,508423,77.08,1.51,1,1,0,0,0.8059,2025-03-01 13:54:56
2939,660815,48.01,0.47,0,1,1,1,0.6221,2025-08-19 13:54:56
2037,892683,87.24,2.78,1,0,1,1,0.8303,2025-03-24 13:54:56
1746,834929,32.91,0.49,0,1,1,0,0.583,2025-08-02 13:54:56
6861,627263,71.32,3.08,1,0,0,1,0.6233,2025-07-24 13:54:56
5749,925116,60.42,0.38,0,1,1,1,0.6728,2025-02-26 13:54:56
5938,736031,88.44,7.26,0,1,1,1,0.6605,2025-07-29 13:54:56
5613,902449,48.2,1.4,1,0,1,1,0.6409,2025-04-30 13:54:56
7250,514307,70.87,2.59,1,0,1,0,0.7337,2025-03-04 13:54:56
1505,597013,48.06,4.19,1,1,1,0,0.6951,2025-07-11 13:54:56
9741,330546,65.83,3.53,1,1,1,0,0.8017,2025-07-17 13:54:56
7407,935475,84.54,5.25,0,0,1,1,0.5073,2025-04-03 13:54:56
5833,764846,32.2,4.33,0,1,1,1,0.4757,2025-07-15 13:54:56
5884,810190,54.78,0.3,0,0,1,1,0.5318,2025-03-08 13:54:56
7114,111692,26.13,2.32,0,1,1,1,0.496,2025-04-01 13:54:56
3317,229222,79.27,0.5,1,1,1,0,0.8588,2025-08-10 13:54:56
1083,700539,34.57,2.67,1,1,0,0,0.5505,2025-03-21 13:54:56
7457,663245,21.22,7.02,1,1,1,1,0.524,2025-04-02 13:54:56
2395,419492,14.99,1.48,1,0,0,1,0.4751,2025-06-28 13:54:56
6634,322023,42.34,4.15,1,0,1,1,0.548,2025-05-07 13:54:56
9398,249376,22.42,9.11,1,1,1,0,0.4891,2025-07-10 13:54:56
4015,331513,43.22,1.3,0,0,1,0,0.3489,2025-03-16 13:54:56
5141,303766,49.54,6.09,1,1,0,0,0.5611,2025-07-22 13:54:56
3972,803572,82.15,2.17,1,1,1,1,0.8584,2025-03-28 13:54:56
1892,992745,53.19,3.63,1,1,1,1,0.7705,2025-04-02 13:54:56
8558,775991,83.85,4.87,1,0,1,1,0.7849,2025-04-02 13:54:56
2199,404772,40.75,3.04,0,0,1,1,0.5165,2025-03-02 13:54:56
2104,362866,60.22,2.59,0,0,0,1,0.4239,2025-07-26 13:54:56
4235,860836,61.13,9.27,1,1,1,1,0.6672,2025-03-25 13:54:56
8983,446923,49.48,3.6,1,1,0,0,0.5096,2025-05-21 13:54:56
3101,803905,61.87,3.94,1,0,0,1,0.583,2025-03-06 13:54:56
4843,204905,47.73,0.32,0,1,1,1,0.6868,2025-06-09 13:54:56
2144,302898,28.21,5.5,1,0,1,1,0.4574,2025-05-31 13:54:56
8961,572537,54.19,3.22,1,1,1,1,0.7185,2025-05-28 13:54:56
6009,827144,69.42,7.88,1,1,1,0,0.6736,2025-03-24 13:54:56
3497,693025,19.07,2.79,1,1,1,0,0.5964,2025-03-28 13:54:56
6972,946935,99.32,1.16,1,0,1,1,0.8615,2025-06-01 13:54:56
8018,276832,18.25,1.76,0,1,1,1,0.4289,2025-08-19 13:54:56
6132,358134,63.01,2.01,1,0,1,1,0.6621,2025-06-25 13:54:56
8146,390120,94.23,3.66,0,0,0,0,0.5411,2025-05-20 13:54:56
3201,812592,73.67,4.71,1,1,1,0,0.6863,2025-05-28 13:54:56
8864,585332,17.56,1.28,0,1,1,0,0.447,2025-04-28 13:54:56
6878,912403,31.34,5.4,0,1,1,1,0.4175,2025-06-03 13:54:56
8979,678470,83.55,7.14,0,1,1,1,0.6608,2025-07-24 13:54:56
3880,776910,58.23,5.95,0,0,1,1,0.424,2025-03-18 13:54:56
2344,982684,61.76,5.13,0,1,1,1,0.5631,2025-06-10 13:54:56
3294,664782,25.53,0.55,1,0,0,1,0.445,2025-07-01 13:54:56
5313,869178,80.15,8.04,1,1,0,1,0.6967,2025-03-13 13:54:56
2253,862761,57.0,3.09,1,0,0,0,0.4886,2025-08-01 13:54:56
1306,990857,13.79,0.04,1,1,1,1,0.7297,2025-04-13 13:54:56
