training_id,uid,jobid,skill_match,experience_gap,location_match,education_match,job_type_match,mode_match,label,snapshot_at
1307,32175,14125,76.24,-2.12,1,1,0,0,0.6215,2023-11-07 12:36:54
1308,32223,14130,66.45,1.35,0,0,0,0,0.5024,2023-10-28 23:18:14
1309,32233,14131,62.89,-2.62,0,1,1,1,0.5136,2023-10-27 02:11:10
1310,32266,14135,61.19,1.08,1,1,1,0,0.6618,2023-10-27 23:17:19
1311,32312,14143,93.5,-1.34,1,0,0,1,0.7489,2023-11-03 09:04:47
1312,32338,14156,51.03,-0.16,1,1,1,1,0.7345,2023-11-01 12:44:12
1313,32359,14173,64.71,-0.72,1,0,1,0,0.6362,2023-11-06 15:24:02
1314,32385,14188,55.99,-1.18,0,1,1,0,0.5595,2023-10-29 19:34:37
1315,32399,14201,78.63,-0.69,1,0,1,0,0.7374,2023-10-30 16:38:04
1316,32403,14219,56.19,1.54,1,1,1,1,0.6097,2023-11-01 05:35:40
1317,32416,14236,52.52,-2.23,1,1,1,0,0.5162,2023-10-27 15:11:05
1318,32456,14239,83.52,1.12,1,1,1,0,0.7727,2023-10-30 16:35:26
1319,32474,14251,51.46,-2.54,1,1,1,1,0.5595,2023-10-27 01:02:10
1320,32517,14264,62.39,-5.24,1,1,1,1,0.6071,2023-11-01 02:52:41
1321,32540,14280,73.46,-0.43,1,0,1,1,0.7648,2023-10-27 22:41:10
1322,32589,14293,64.95,3.55,1,1,1,1,0.6703,2023-11-07 09:19:24
1323,32594,14296,60.88,-0.68,0,0,0,0,0.4599,2023-11-08 18:48:28
1324,32599,14313,83.76,-1.05,0,1,1,1,0.7785,2023-10-26 19:48:30
1325,32633,14330,58.02,7.29,1,1,1,1,0.5977,2023-10-26 13:01:17
1326,32676,14344,78.2,-2.39,0,1,0,1,0.5893,2023-10-28 05:46:58
1327,32682,14346,73.44,-2.61,0,1,0,0,0.5263,2023-11-08 16:37:52
1328,32686,14349,53.87,2.11,1,0,1,0,0.4441,2023-11-01 10:35:03
1329,32735,14366,70.56,-0.85,0,1,1,1,0.6938,2023-11-02 08:05:09
1330,32783,14382,66.41,4.4,1,1,0,0,0.5459,2023-11-01 08:48:11
1331,32798,14388,84.91,-3.25,0,0,0,1,0.5422,2023-11-07 22:52:26
1332,32827,14398,86.04,-0.44,0,0,1,1,0.7661,2023-11-04 05:50:14
1333,32838,14408,67.11,-1.19,0,1,1,1,0.6225,2023-11-03 01:49:35
1334,32851,14423,55.75,0.48,0,1,0,0,0.5251,2023-11-05 15:51:24
1335,32859,14440,59.38,-1.23,1,1,1,1,0.6911,2023-11-07 14:59:59
1336,32906,14454,70.98,-0.36,0,0,1,1,0.6538,2023-10-30 13:00:04
1337,32910,14455,63.73,-0.15,1,1,1,1,0.8058,2023-11-03 08:30:32
1338,32921,14459,57.36,-3.84,1,1,1,1,0.5928,2023-10-27 19:44:18
1339,32961,14469,78.66,3.85,1,1,1,0,0.6614,2023-10-27 11:15:20
1340,32999,14477,56.49,1.68,1,1,0,0,0.5578,2023-11-07 04:06:41
1341,33013,14479,54.36,0.89,0,1,0,1,0.5652,2023-10-30 05:10:15
1342,33024,14497,54.2,-3.83,0,1,1,0,0.4199,2023-11-09 03:52:05
1343,33064,14513,62.92,-1.1,0,1,1,1,0.6398,2023-10-31 23:28:22
1344,33066,14519,68.3,-0.51,0,1,1,0,0.6814,2023-10-27 00:37:14
1345,33079,14535,70.84,3.16,0,1,1,1,0.6019,2023-11-05 16:08:40
1346,33089,14552,63.08,-1.22,0,1,1,1,0.5721,2023-10-28 17:15:23
1347,33122,14566,74.65,-2.41,0,1,1,1,0.621,2023-11-06 09:48:36
1348,33169,14579,52.38,1.25,1,1,0,1,0.597,2023-11-07 17:23:26
1349,33215,14589,45.67,-0.41,1,1,1,0,0.6398,2023-11-06 13:02:41
1350,33237,14598,59.94,-2.14,0,0,1,1,0.463,2023-10-29 04:38:37
1351,33252,14608,75.24,-0.1,1,0,1,1,0.7778,2023-10-28 23:40:16
1352,33292,14616,88.09,-1.21,1,1,1,1,0.8254,2023-11-04 05:13:51
1353,33296,14618,61.73,0.78,0,1,1,0,0.5901,2023-11-02 08:17:28
1354,33324,14622,66.12,1.39,0,1,1,1,0.6061,2023-11-02 04:59:42
1355,33370,14641,53.24,2.8,0,0,1,1,0.4055,2023-10-27 23:35:12
1356,33382,14647,44.66,3.59,0,1,0,0,0.3202,2023-10-31 02:31:09
1357,33411,14649,65.44,-1.52,1,1,1,1,0.7022,2023-10-30 00:08:52
1358,33434,14651,84.02,3.05,0,1,0,0,0.5948,2023-11-05 21:54:20
1359,33459,14655,47.27,0.75,0,1,0,0,0.4734,2023-10-29 14:42:23
1360,33461,14674,80.3,1.71,1,1,1,0,0.6893,2023-11-05 12:49:40
1361,33478,14692,71.98,0.72,1,0,1,1,0.7089,2023-11-01 05:12:45
1362,33500,14704,60.34,-3.66,1,1,1,0,0.5544,2023-11-07 08:36:31
1363,33523,14716,56.76,1.26,1,0,0,0,0.4942,2023-10-31 19:21:53
1364,33537,14734,58.58,2.08,0,0,1,1,0.4376,2023-11-01 21:51:26
1365,33560,14735,62.24,3.28,0,0,1,0,0.3809,2023-11-03 05:08:55
1366,33568,14741,63.44,3.77,0,1,1,1,0.5206,2023-11-08 03:11:16
1367,33580,14753,76.61,-1.24,0,1,1,1,0.6893,2023-11-06 07:05:43
1368,33606,14761,80.54,3.14,1,1,1,1,0.7483,2023-11-05 00:25:46
1369,33635,14774,62.9,1.99,1,1,1,1,0.6585,2023-11-05 20:00:33
1370,33684,14788,87.13,1.7,1,1,1,0,0.7207,2023-11-07 21:01:10
1371,33711,14799,52.38,0.24,1,0,0,1,0.5808,2023-11-03 10:17:24
1372,33725,14806,37.69,-0.65,1,1,1,1,0.5912,2023-10-26 21:30:48
1373,33751,14808,84.29,0.49,1,1,0,1,0.8508,2023-11-07 04:36:23
1374,33777,14823,63.4,1.07,0,1,0,0,0.5218,2023-11-06 18:34:54
1375,33792,14834,71.3,-0.01,1,0,1,0,0.7909,2023-10-31 00:48:08
1376,33839,14842,83.91,-2.8,0,1,0,1,0.591,2023-10-31 04:51:38
1377,33857,14859,72.84,-1.72,1,1,1,1,0.6913,2023-11-05 01:42:21
1378,33903,14873,45.06,0.27,0,0,0,0,0.4588,2023-11-06 22:46:06
1379,33918,14875,69.13,0.63,1,1,1,0,0.7809,2023-11-08 07:52:11
1380,33931,14886,43.39,-2.36,0,0,1,0,0.2936,2023-10-27 22:47:28
1381,33947,14893,76.23,-0.86,0,1,1,0,0.6715,2023-10-27 15:17:00
1382,33960,14910,75.97,1.72,1,1,1,1,0.736,2023-11-01 21:42:10
1383,33977,14912,83.0,-1.75,0,1,1,1,0.6667,2023-11-04 13:36:24
1384,34014,14913,73.21,0.72,0,0,1,1,0.6383,2023-11-01 17:49:21
1385,34049,14918,35.14,-0.07,1,0,1,0,0.5443,2023-11-03 00:45:30
1386,34087,14928,54.92,-0.19,1,1,0,1,0.7183,2023-11-05 09:38:11
1387,34097,14947,68.98,-0.17,0,1,1,1,0.7553,2023-11-06 12:37:15
1388,34143,14950,38.89,-5.95,0,1,1,0,0.3387,2023-10-28 15:58:33
1389,34166,14966,45.29,-1.96,0,1,1,0,0.41,2023-11-01 22:56:06
1390,34185,14973,47.26,-1.02,1,0,0,1,0.5386,2023-11-02 14:44:25
1391,34206,14982,79.05,-6.23,0,0,0,1,0.5275,2023-11-03 09:46:30
1392,34246,14995,63.74,-0.27,1,1,1,1,0.7899,2023-11-06 01:30:28
1393,34247,15006,58.06,0.87,1,1,1,0,0.664,2023-10-30 17:14:44
1394,34289,15022,69.63,2.73,1,0,1,1,0.6029,2023-11-07 18:12:48
1395,34292,15033,46.71,1.88,1,1,1,0,0.4805,2023-11-06 01:02:16
1396,34311,15041,40.44,1.63,0,0,0,1,0.3529,2023-10-31 16:32:37
1397,34315,15058,72.33,-0.24,0,0,0,0,0.6256,2023-11-08 15:51:01
1398,34347,15074,72.27,0.06,0,1,0,1,0.736,2023-10-29 15:52:31
1399,34372,15078,61.25,-1.22,0,0,1,0,0.4902,2023-11-03 17:39:19
1400,34379,15095,77.94,-1.29,0,1,0,1,0.6537,2023-10-29 13:12:52
1401,34420,15105,63.95,3.04,1,1,1,0,0.5718,2023-10-31 22:56:14
1402,34426,15110,64.41,0.54,1,1,1,0,0.7041,2023-10-30 03:47:33
1403,34473,15111,39.56,-0.88,0,0,1,1,0.444,2023-10-28 04:19:34
1404,34498,15118,34.67,-1.58,0,0,1,0,0.2928,2023-11-05 08:10:38
1405,34501,15122,82.18,-6.32,1,0,0,1,0.612,2023-11-01 12:18:30
1406,34541,15123,82.22,3.61,1,1,1,1,0.6999,2023-11-02 06:19:40
1407,34579,15132,54.58,0.77,0,1,0,1,0.5537,2023-11-07 05:32:25
1408,34602,15146,35.97,3.18,1,0,1,1,0.3793,2023-11-08 00:28:43
1409,34607,15160,64.53,0.94,0,0,0,0,0.4725,2023-11-02 03:25:10
1410,34644,15175,69.0,3.89,1,0,1,1,0.5631,2023-11-08 18:35:41
1411,34669,15192,48.27,-0.48,1,1,1,1,0.6853,2023-10-31 17:16:33
1412,34693,15203,57.17,-1.49,1,0,0,1,0.5264,2023-10-31 00:52:01
1413,34710,15218,57.41,-2.51,1,1,1,0,0.5136,2023-11-01 00:07:53
1414,34752,15230,62.17,-2.13,0,1,1,0,0.5123,2023-11-05 21:44:17
1415,34791,15246,46.95,7.1,1,1,1,0,0.4458,2023-11-07 21:17:35
1416,34793,15250,48.86,3.19,0,0,1,0,0.3255,2023-11-05 12:50:50
1417,34821,15254,45.53,-0.39,1,0,0,0,0.516,2023-11-02 18:51:14
1418,34858,15269,58.47,2.96,1,0,1,0,0.4988,2023-10-31 14:22:13
1419,34875,15283,61.41,4.63,0,1,0,1,0.4725,2023-10-29 00:08:02
1420,34881,15287,71.02,-4.86,1,1,1,0,0.6733,2023-11-01 05:12:57
1421,34922,15306,79.26,-2.96,1,1,1,1,0.7091,2023-11-07 23:35:26
1422,34941,15323,45.62,0.67,0,1,1,0,0.5164,2023-10-27 11:29:51
1423,34946,15335,38.32,2.51,1,1,0,1,0.4309,2023-11-02 13:03:51
1424,34953,15339,56.78,-0.87,1,1,1,1,0.7107,2023-11-08 01:27:08
1425,34973,15356,36.44,-0.03,1,1,0,1,0.5838,2023-11-03 05:40:51
1426,34987,15357,71.8,-3.05,1,1,1,1,0.7208,2023-11-02 05:52:11
1427,34991,15371,60.32,-2.81,1,1,1,1,0.6034,2023-10-29 13:23:08
1428,35040,15374,68.69,0.64,1,1,1,0,0.7677,2023-11-01 19:21:08
1429,35042,15389,73.47,-2.78,1,1,1,0,0.6461,2023-11-06 00:02:55
1430,35048,15398,73.31,-1.13,1,0,1,1,0.7275,2023-10-26 10:05:43
1431,35060,15417,56.11,2.28,0,1,0,0,0.3938,2023-11-09 01:59:38
1432,35096,15434,72.04,0.0,1,0,1,0,0.7235,2023-11-08 21:56:06
1433,35110,15449,63.35,0.79,1,1,1,1,0.7684,2023-11-07 06:51:13
1434,35144,15464,78.47,-1.8,1,0,0,0,0.5865,2023-11-02 13:25:51
1435,35192,15474,64.84,2.56,0,1,0,0,0.4737,2023-11-05 19:35:10
1436,35205,15487,80.54,1.3,1,1,1,1,0.8164,2023-10-28 11:54:05
1437,35237,15495,36.69,1.05,1,0,1,1,0.4888,2023-10-31 22:09:56
1438,35271,15499,77.4,-1.14,1,1,1,1,0.8084,2023-11-09 03:16:08
1439,35272,15514,75.73,-0.54,0,1,1,0,0.7497,2023-11-03 19:32:06
1440,35320,15533,71.21,2.13,1,1,1,1,0.7019,2023-11-08 02:38:09
1441,35327,15548,54.86,-1.8,1,1,0,1,0.5339,2023-11-07 08:56:50
1442,35336,15559,67.34,1.7,0,0,1,1,0.5248,2023-10-31 21:40:04
1443,35368,15564,71.08,0.36,1,1,1,1,0.8626,2023-11-06 10:23:32
1444,35377,15570,83.8,-4.17,0,1,1,1,0.677,2023-10-29 11:21:20
1445,35407,15579,72.29,1.62,1,0,1,0,0.6133,2023-11-03 21:23:55
1446,35431,15587,38.48,-0.2,0,1,1,0,0.5206,2023-11-01 07:15:50
1447,35459,15601,61.56,3.46,1,0,1,1,0.5444,2023-11-06 06:47:04
1448,35504,15606,87.26,4.98,0,1,1,1,0.6925,2023-10-31 07:41:38
1449,35542,15618,50.48,-5.31,1,1,1,0,0.5008,2023-10-26 16:10:18
1450,35590,15637,61.71,-3.22,0,1,0,1,0.5053,2023-10-29 13:39:08
1451,35627,15640,80.63,7.76,1,1,0,1,0.669,2023-10-31 13:03:18
1452,35674,15652,59.07,-0.51,1,1,1,1,0.7402,2023-11-04 16:48:06
1453,35704,15670,89.67,-3.21,1,1,0,1,0.7063,2023-11-05 02:46:58
1454,35728,15680,65.18,4.87,0,1,0,0,0.4641,2023-11-08 23:23:13
1455,35760,15698,40.47,0.62,0,0,0,0,0.3903,2023-11-03 13:38:45
1456,35800,15700,42.79,-1.93,1,1,0,1,0.4842,2023-10-27 12:25:42
1457,35818,15701,64.53,-0.09,1,1,1,1,0.808,2023-10-29 23:27:36
1458,35867,15712,50.25,-0.42,1,0,0,1,0.5675,2023-11-02 00:01:55
1459,35888,15717,56.52,-1.39,1,1,1,1,0.5949,2023-11-08 02:24:51
1460,35909,15724,48.0,3.1,1,1,0,1,0.4908,2023-11-01 13:27:08
1461,35946,15739,67.01,-1.45,1,1,1,1,0.6799,2023-11-08 07:37:41
1462,35954,15742,56.46,0.87,1,0,1,1,0.6118,2023-11-01 11:36:15
1463,35977,15748,60.23,2.95,1,1,0,0,0.5086,2023-10-31 17:45:53
1464,35989,15751,80.31,-1.16,0,1,1,1,0.7543,2023-10-29 21:24:15
1465,36011,15759,49.56,-0.15,0,0,0,1,0.5213,2023-11-03 15:25:40
1466,36033,15763,58.42,-2.03,1,1,1,1,0.5941,2023-10-31 16:37:34
1467,36041,15781,46.3,-3.17,0,1,1,0,0.3909,2023-11-03 03:33:36
1468,36072,15797,50.32,0.21,1,0,1,1,0.6606,2023-11-01 23:05:23
1469,36117,15812,53.94,3.26,1,1,0,0,0.4625,2023-10-29 12:15:07
1470,36119,15813,41.35,-3.3,0,1,1,0,0.3898,2023-11-08 12:40:43
1471,36132,15820,78.7,-2.74,1,0,0,0,0.5362,2023-11-07 14:04:37
1472,36140,15825,63.47,-2.75,0,1,0,0,0.4868,2023-11-03 10:40:43
1473,36180,15838,77.12,2.94,0,1,1,1,0.6454,2023-11-02 03:34:03
1474,36200,15851,63.39,-2.95,0,1,1,0,0.4935,2023-11-03 23:59:37
1475,36228,15855,68.01,0.19,1,0,1,0,0.7064,2023-11-02 01:31:21
1476,36229,15866,45.84,-1.34,0,1,1,0,0.4704,2023-10-30 14:38:37
1477,36248,15873,77.57,1.21,0,0,0,1,0.6082,2023-10-30 07:22:47
1478,36260,15883,66.53,-3.62,1,1,0,0,0.5236,2023-10-28 13:33:31
1479,36263,15889,60.49,0.18,0,1,0,1,0.6421,2023-10-29 01:44:01
1480,36287,15894,67.55,-0.66,0,1,1,1,0.6846,2023-11-01 01:23:34
1481,36321,15897,83.52,1.19,1,0,0,1,0.6838,2023-11-06 04:37:37
1482,36359,15911,61.31,3.09,1,0,1,1,0.5121,2023-11-02 15:32:13
1483,36378,15926,77.45,-4.03,1,1,0,0,0.6481,2023-11-04 23:42:55
1484,36394,15931,37.55,2.44,0,1,1,0,0.3489,2023-11-06 21:39:24
1485,36408,15947,71.32,-3.85,1,1,1,1,0.6662,2023-10-26 16:10:00
1486,36454,15949,36.2,2.87,1,1,1,1,0.4559,2023-11-08 17:42:58
1487,36456,15950,84.45,0.15,1,1,1,1,0.9515,2023-10-30 15:45:55
1488,36479,15961,65.08,1.96,0,0,1,1,0.4803,2023-10-30 16:29:00
1489,36512,15971,67.72,-0.92,1,0,0,0,0.577,2023-11-07 17:50:31
1490,36525,15978,81.45,2.53,0,1,1,1,0.6322,2023-10-26 12:42:24
1491,36561,15987,75.44,2.78,1,1,1,0,0.5966,2023-11-08 01:05:14
1492,36592,15990,49.94,-2.89,0,0,1,1,0.3761,2023-11-04 18:51:40
1493,36637,16006,90.32,-4.15,1,1,1,0,0.7729,2023-10-29 10:40:21
1494,36642,16023,51.84,2.65,0,1,0,0,0.3762,2023-11-03 15:23:53
1495,36660,16026,39.87,-2.12,0,1,0,0,0.3441,2023-10-29 09:35:52
1496,36688,16033,74.02,-0.72,1,1,0,1,0.7634,2023-10-29 20:31:20
1497,36692,16037,62.58,2.34,1,0,1,1,0.5416,2023-11-01 05:10:37
1498,36705,16049,74.8,-3.06,0,1,0,0,0.5215,2023-11-07 18:50:11
1499,36706,16060,68.94,-4.35,1,0,1,0,0.5507,2023-11-02 18:05:37
1500,36735,16062,74.37,1.95,0,1,1,1,0.5879,2023-10-31 17:42:15
1501,36772,16069,64.89,-4.34,1,1,0,0,0.541,2023-10-31 07:27:17
1502,36801,16083,59.63,0.53,1,1,1,0,0.7166,2023-10-27 09:27:14
1503,36816,16084,86.01,1.48,1,1,1,0,0.775,2023-10-28 00:14:35
1504,36852,16088,74.47,2.35,1,1,1,1,0.6524,2023-11-05 18:02:53
1505,36864,16103,84.08,-2.76,1,1,1,1,0.7514,2023-11-03 16:10:14
1506,36911,16120,51.78,4.18,0,1,1,0,0.4748,2023-11-05 11:40:37
1507,36941,16131,65.25,-0.79,0,1,1,1,0.679,2023-10-28 01:59:30
1508,36981,16142,51.23,0.18,1,0,1,0,0.6195,2023-11-03 05:07:39
1509,37003,16155,51.22,-0.28,1,1,0,1,0.6853,2023-10-28 01:47:48
1510,37052,16156,67.21,2.08,1,1,1,0,0.6139,2023-10-31 14:24:30
1511,37053,16158,73.97,2.58,1,1,1,1,0.6576,2023-11-07 23:10:26
1512,37080,16162,70.14,-0.49,0,0,1,1,0.6677,2023-11-04 01:14:50
1513,37115,16179,34.5,1.46,0,1,1,1,0.4018,2023-11-05 09:44:37
1514,37151,16198,65.04,2.73,0,0,0,0,0.3873,2023-10-30 23:50:28
1515,37172,16216,75.35,2.04,1,1,1,1,0.7132,2023-11-03 14:20:36
1516,37204,16228,37.98,0.1,0,1,0,0,0.5031,2023-10-26 13:19:58
1517,37229,16236,59.55,-0.82,0,1,0,1,0.5755,2023-11-05 14:20:01
1518,37252,16239,43.18,-0.4,0,1,1,1,0.6222,2023-11-01 05:08:22
1519,37274,16254,41.46,0.63,1,1,0,0,0.5095,2023-10-28 02:58:56
1520,37280,16265,73.61,1.04,0,0,1,1,0.6327,2023-10-28 20:32:52
1521,37289,16278,60.48,-0.37,0,0,1,1,0.5965,2023-10-30 10:05:26
1522,37328,16279,57.91,-0.94,0,0,0,1,0.4987,2023-11-06 04:06:57
1523,37372,16294,71.28,4.25,1,1,1,1,0.6537,2023-11-04 23:59:01
1524,37413,16309,68.77,3.44,1,1,1,0,0.5983,2023-11-01 00:15:48
1525,37458,16317,72.22,-2.02,1,1,1,1,0.666,2023-11-06 23:07:04
1526,37496,16336,49.62,0.73,0,1,1,0,0.5355,2023-11-03 18:46:28
1527,37543,16340,65.7,-1.3,1,0,0,0,0.5283,2023-10-31 19:26:52
1528,37561,16347,71.58,-4.69,1,1,1,1,0.6823,2023-10-27 14:39:40
1529,37597,16355,68.39,-6.67,0,1,1,1,0.588,2023-10-27 06:28:02
1530,37600,16367,81.62,2.86,0,1,1,1,0.652,2023-10-30 22:25:34
1531,37636,16377,60.41,-1.02,1,1,0,1,0.6315,2023-11-02 20:07:03
1532,37656,16385,62.27,2.94,1,0,1,1,0.506,2023-10-27 16:50:22
1533,37671,16399,61.01,-0.34,0,1,1,0,0.661,2023-11-08 14:44:44
1534,37717,16401,69.66,1.43,1,0,1,1,0.6413,2023-11-04 10:33:45
1535,37733,16413,48.81,0.38,1,1,1,1,0.6895,2023-11-04 03:39:54
1536,37767,16419,67.88,-1.03,0,0,1,0,0.5344,2023-10-27 03:44:42
1537,37778,16420,64.93,2.16,1,1,1,0,0.611,2023-11-07 06:01:36
1538,37788,16435,74.55,-0.42,1,1,1,1,0.8501,2023-11-04 21:29:12
1539,37789,16440,69.02,0.44,1,1,0,1,0.7458,2023-10-29 18:53:22
1540,37836,16451,55.19,2.51,0,1,1,1,0.4734,2023-10-29 14:23:44
1541,37872,16461,40.73,-0.6,1,1,0,1,0.5813,2023-11-08 02:49:34
1542,37906,16478,50.83,-0.18,0,1,0,0,0.5743,2023-11-03 03:40:09
1543,37944,16481,54.91,-0.9,1,0,1,0,0.5923,2023-11-06 15:29:57
1544,37957,16491,82.37,3.36,1,1,1,0,0.6822,2023-10-30 06:58:30
1545,37993,16492,77.51,-0.28,1,0,1,1,0.8068,2023-11-06 09:54:22
1546,38008,16508,69.11,1.23,1,0,1,0,0.6369,2023-11-06 07:55:36
1547,38024,16517,84.35,-2.99,0,1,1,0,0.6399,2023-11-08 08:49:21
1548,38071,16530,53.02,3.34,1,0,0,1,0.4287,2023-11-02 22:49:26
1549,38104,16537,78.2,0.33,0,0,0,1,0.65,2023-11-07 07:35:57
1550,38112,16556,58.12,-0.28,0,1,1,1,0.6705,2023-10-30 17:40:45
1551,38125,16563,83.75,5.02,0,1,0,1,0.636,2023-10-31 17:09:22
1552,38163,16576,71.83,-1.73,1,0,1,0,0.5863,2023-10-26 08:39:15
1553,38209,16590,66.4,2.24,0,1,1,1,0.5689,2023-10-27 15:20:33
1554,38236,16600,63.48,-3.02,1,0,0,0,0.4662,2023-11-04 16:25:32
1555,38240,16608,76.13,-3.57,1,1,1,1,0.6786,2023-10-31 01:20:16
1556,38256,16613,41.16,1.37,0,1,0,1,0.4465,2023-11-01 01:11:55
1557,38284,16626,50.41,-3.27,1,1,1,1,0.5521,2023-10-28 01:16:56
1558,38292,16645,65.06,-2.37,1,1,1,0,0.6177,2023-10-30 16:10:38
1559,38337,16658,78.26,0.13,0,1,1,1,0.8191,2023-11-06 15:11:13
1560,38349,16675,65.66,1.05,0,1,1,0,0.6155,2023-11-04 13:19:44
1561,38387,16683,55.62,-1.47,1,1,1,0,0.6043,2023-10-27 00:06:05
1562,38422,16700,47.23,1.62,1,1,0,1,0.5298,2023-10-31 22:01:44
1563,38442,16705,51.62,-1.18,1,1,1,0,0.5838,2023-10-28 18:21:27
1564,38488,16719,63.35,-2.86,1,1,1,0,0.6095,2023-11-01 13:06:01
1565,38494,16732,73.67,-0.28,1,1,0,1,0.8175,2023-10-26 20:31:39
1566,38507,16737,56.35,-3.42,1,1,0,0,0.4876,2023-11-07 22:46:46
1567,38534,16751,62.11,0.48,1,0,0,1,0.6652,2023-10-27 03:33:28
1568,38562,16765,63.71,0.87,0,1,1,1,0.6511,2023-11-04 20:13:21
1569,38598,16782,35.38,-1.61,0,0,1,0,0.3045,2023-10-29 16:42:18
1570,38642,16783,66.03,-1.24,1,0,0,0,0.5936,2023-11-04 10:41:53
1571,38650,16801,70.25,1.38,1,1,0,0,0.6714,2023-10-29 01:17:57
1572,38668,16818,64.99,-4.72,1,1,0,1,0.5352,2023-11-01 05:47:32
1573,38703,16823,62.88,-2.33,1,1,1,1,0.6422,2023-10-30 03:01:56
1574,38722,16828,51.03,-1.03,1,0,1,1,0.5853,2023-10-28 18:14:51
1575,38770,16832,80.85,-2.48,1,1,1,0,0.6684,2023-11-06 17:54:19
1576,38795,16835,39.21,1.51,0,0,0,1,0.3339,2023-10-29 04:47:39
1577,38824,16836,59.26,-1.62,1,1,1,1,0.627,2023-11-05 18:54:07
1578,38826,16853,67.74,0.37,1,0,1,1,0.7282,2023-10-31 05:43:51
1579,38865,16864,56.22,1.7,0,0,1,0,0.409,2023-11-06 03:01:51
1580,38904,16880,66.98,-1.25,1,1,1,0,0.6608,2023-11-06 08:39:51
1581,38910,16890,55.47,2.95,1,1,1,0,0.5342,2023-10-31 12:25:05
1582,38943,16906,51.91,-4.8,0,1,1,0,0.3996,2023-11-01 03:36:14
1583,38964,16920,66.93,-1.33,1,0,1,1,0.6389,2023-10-26 11:09:17
1584,38994,16939,73.71,-0.08,1,1,0,1,0.8112,2023-11-01 01:13:05
1585,39008,16947,59.53,6.09,1,0,1,1,0.515,2023-10-28 17:50:22
1586,39022,16957,65.05,2.57,1,0,1,0,0.5438,2023-11-09 02:41:18
1587,39046,16974,62.24,-1.33,0,1,1,1,0.619,2023-11-05 09:15:15
1588,39057,16993,80.23,-2.58,1,1,1,1,0.7479,2023-11-03 23:36:45
1589,39068,17005,67.63,-4.03,0,0,0,1,0.4523,2023-11-05 06:05:11
1590,39091,17014,45.24,0.88,1,1,0,1,0.5433,2023-11-06 03:12:26
1591,39106,17023,53.87,-3.05,1,1,1,0,0.4977,2023-10-26 23:30:10
1592,39114,17025,79.73,-4.48,1,1,1,0,0.6774,2023-11-09 03:25:50
1593,39130,17037,72.16,3.23,1,1,1,0,0.6085,2023-11-05 09:16:31
1594,39144,17039,68.88,1.23,1,1,0,0,0.6501,2023-10-26 16:25:39
1595,39154,17040,53.65,1.68,1,1,1,1,0.6004,2023-11-01 05:16:34
1596,39174,17054,83.65,-2.72,0,1,1,1,0.6332,2023-11-06 21:34:51
1597,39187,17068,63.52,-3.76,1,0,0,0,0.4502,2023-11-06 20:19:24
1598,39231,17087,83.87,-2.91,1,0,0,1,0.5821,2023-10-29 05:09:05
1599,39270,17092,79.35,-3.21,0,1,1,1,0.6128,2023-10-31 22:55:05
1600,39286,17100,42.91,-4.97,0,1,0,1,0.3681,2023-11-02 11:34:50
1601,39332,17101,83.64,0.0,1,1,0,0,0.8407,2023-10-30 19:11:45
1602,39363,17110,47.71,-0.06,1,1,0,0,0.6319,2023-11-02 14:46:41
1603,39370,17111,53.54,-0.12,0,1,1,0,0.641,2023-11-01 16:22:04
1604,39393,17118,45.52,3.69,0,0,1,1,0.3925,2023-11-03 12:50:36
1605,39430,17131,48.75,-1.01,0,0,0,1,0.4486,2023-11-03 03:02:26
1606,39447,17140,54.15,-0.19,1,1,1,1,0.7518,2023-10-27 00:51:32
1607,39460,17143,47.98,0.8,0,1,1,1,0.5347,2023-10-26 10:48:06
1608,39473,17158,47.81,-2.23,1,0,0,0,0.3537,2023-11-04 20:48:01
1609,39515,17160,54.57,-2.91,1,1,1,1,0.5956,2023-10-30 15:50:57
1610,39531,17176,38.84,1.88,0,1,0,1,0.3515,2023-11-01 08:40:48
1611,39569,17193,79.09,0.73,1,1,1,0,0.8174,2023-10-28 14:15:33
1612,39583,17209,67.37,1.06,1,1,0,1,0.6863,2023-11-04 01:42:16
1613,39620,17216,81.39,-1.21,1,0,1,0,0.6968,2023-10-30 02:23:17
1614,39630,17217,67.36,-3.0,1,1,0,1,0.6142,2023-10-27 00:55:41
1615,39675,17230,87.14,4.82,0,1,1,1,0.6808,2023-10-29 10:20:37
1616,39713,17241,54.01,-0.28,0,1,1,1,0.6771,2023-11-04 08:32:48
1617,39747,17257,87.65,-3.88,0,0,1,0,0.5575,2023-10-31 05:12:56
1618,39786,17265,54.3,-2.67,1,1,1,0,0.5429,2023-11-05 08:07:45
1619,39787,17273,77.39,-1.74,1,1,0,0,0.6653,2023-11-04 12:21:27
1620,39829,17283,61.48,5.1,1,0,1,0,0.5177,2023-11-02 02:37:02
1621,39848,17295,86.7,-1.39,0,1,0,1,0.6759,2023-11-06 21:30:44
1622,39881,17300,73.22,0.64,1,1,1,0,0.7992,2023-10-31 12:54:54
1623,39892,17319,61.6,-1.93,1,1,1,0,0.5672,2023-11-03 10:35:34
1624,39941,17320,74.22,-0.83,1,0,0,0,0.6018,2023-10-30 05:33:22
1625,39977,17336,93.11,-0.46,0,0,1,1,0.8128,2023-10-28 08:34:07
1626,39981,17344,80.27,1.93,1,1,1,1,0.7241,2023-11-02 04:30:37
1627,40008,17355,61.33,1.26,0,1,0,1,0.5552,2023-11-06 12:06:17
